;stations_id;mess_datum;qn_3;fx;fm;qn_4;rsk;rskf;sdk;shk_tag;nm;vpm;pm;tmk;upm;txk;tnk;tgk;eor
27406;2968;2020-12-21 00:00:00+00:00;-999;-999.0;-999.0;3;6.7;4;-999.0;-999;-999.0;9.2;-999.0;7.7;86.67;11.6;5.0;3.0;eor
27407;2968;2020-12-22 00:00:00+00:00;-999;-999.0;-999.0;3;7.3;4;-999.0;-999;-999.0;12.9;-999.0;13.1;86.04;15.5;11.2;10.5;eor
27408;2968;2020-12-23 00:00:00+00:00;-999;-999.0;-999.0;3;8.4;4;-999.0;-999;-999.0;12.6;-999.0;11.5;92.0;12.4;9.5;7.9;eor
27409;2968;2020-12-24 00:00:00+00:00;-999;-999.0;-999.0;3;1.9;4;-999.0;-999;-999.0;8.2;-999.0;6.6;83.63;9.7;4.5;4.1;eor
27410;2968;2020-12-25 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.9;-999.0;3.7;86.25;5.2;1.8;-0.1;eor
27411;2968;2020-12-26 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.4;-999.0;4.3;77.25;6.4;2.7;1.8;eor
27412;2968;2020-12-27 00:00:00+00:00;-999;-999.0;-999.0;3;2.0;4;-999.0;-999;-999.0;6.4;-999.0;5.2;72.17;6.2;4.3;3.8;eor
27413;2968;2020-12-28 00:00:00+00:00;-999;-999.0;-999.0;3;0.9;4;-999.0;-999;-999.0;6.9;-999.0;4.6;81.13;6.0;2.0;0.2;eor
27414;2968;2020-12-29 00:00:00+00:00;-999;-999.0;-999.0;3;0.1;4;-999.0;-999;-999.0;6.4;-999.0;3.6;81.38;6.2;1.4;-0.5;eor
27415;2968;2020-12-30 00:00:00+00:00;-999;-999.0;-999.0;3;3.9;4;-999.0;-999;-999.0;6.9;-999.0;4.5;81.38;6.2;3.2;1.4;eor
27416;2968;2020-12-31 00:00:00+00:00;-999;-999.0;-999.0;3;3.8;4;-999.0;-999;-999.0;6.9;-999.0;3.2;89.42;4.4;1.8;1.8;eor
27417;2968;2021-01-01 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.8;-999.0;3.2;88.21;5.4;1.6;-0.2;eor
27418;2968;2021-01-02 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.5;-999.0;2.9;85.5;4.3;1.6;1.0;eor
27419;2968;2021-01-03 00:00:00+00:00;-999;-999.0;-999.0;3;0.4;4;-999.0;-999;-999.0;6.0;-999.0;3.4;76.42;4.2;2.1;1.4;eor
27420;2968;2021-01-04 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.0;-999.0;2.7;80.54;3.2;2.1;1.3;eor
27421;2968;2021-01-05 00:00:00+00:00;-999;-999.0;-999.0;3;2.1;4;-999.0;-999;-999.0;6.3;-999.0;2.9;83.29;3.5;2.4;2.0;eor
27422;2968;2021-01-06 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;6.5;-999.0;3.0;84.79;4.0;1.4;0.9;eor
27423;2968;2021-01-07 00:00:00+00:00;-999;-999.0;-999.0;3;9.0;4;-999.0;-999;-999.0;6.4;-999.0;1.9;91.42;2.5;0.9;0.2;eor
27424;2968;2021-01-08 00:00:00+00:00;-999;-999.0;-999.0;3;1.0;4;-999.0;-999;-999.0;6.5;-999.0;1.6;94.21;2.6;-0.4;-2.0;eor
27425;2968;2021-01-09 00:00:00+00:00;-999;-999.0;-999.0;3;1.4;4;-999.0;-999;-999.0;6.4;-999.0;1.4;94.29;2.1;0.1;-0.4;eor
27426;2968;2021-01-10 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.3;-999.0;1.7;91.54;3.7;0.2;-1.2;eor
27427;2968;2021-01-11 00:00:00+00:00;-999;-999.0;-999.0;3;3.0;4;-999.0;-999;-999.0;5.7;-999.0;2.0;80.63;5.3;-0.6;-2.0;eor
27428;2968;2021-01-12 00:00:00+00:00;-999;-999.0;-999.0;3;4.2;4;-999.0;-999;-999.0;7.7;-999.0;5.2;86.13;7.5;1.2;-0.8;eor
27429;2968;2021-01-13 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.4;-999.0;3.2;83.96;5.2;1.0;-0.4;eor
27430;2968;2021-01-14 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.1;-999.0;2.2;71.38;3.9;-0.1;-1.6;eor
27431;2968;2021-01-15 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;4.9;-999.0;1.4;72.46;3.2;-0.9;-2.7;eor
27432;2968;2021-01-16 00:00:00+00:00;-999;-999.0;-999.0;3;1.7;4;-999.0;-999;-999.0;4.8;-999.0;0.6;75.92;2.2;-1.0;-0.8;eor
27433;2968;2021-01-17 00:00:00+00:00;-999;-999.0;-999.0;3;3.1;4;-999.0;-999;-999.0;6.2;-999.0;0.8;94.54;4.2;-0.9;-0.9;eor
27434;2968;2021-01-18 00:00:00+00:00;-999;-999.0;-999.0;3;0.4;4;-999.0;-999;-999.0;7.5;-999.0;5.0;85.71;6.9;3.6;2.8;eor
27435;2968;2021-01-19 00:00:00+00:00;-999;-999.0;-999.0;3;5.5;4;-999.0;-999;-999.0;7.7;-999.0;6.3;79.67;8.7;4.8;3.8;eor
27436;2968;2021-01-20 00:00:00+00:00;-999;-999.0;-999.0;3;1.4;4;-999.0;-999;-999.0;6.7;-999.0;8.0;61.96;11.7;5.1;3.5;eor
27437;2968;2021-01-21 00:00:00+00:00;-999;-999.0;-999.0;3;4.0;4;-999.0;-999;-999.0;7.5;-999.0;9.0;65.92;12.3;5.3;4.1;eor
27438;2968;2021-01-22 00:00:00+00:00;-999;-999.0;-999.0;3;0.1;4;-999.0;-999;-999.0;7.2;-999.0;5.4;79.79;11.3;1.1;-0.2;eor
27439;2968;2021-01-23 00:00:00+00:00;-999;-999.0;-999.0;3;15.1;4;-999.0;-999;-999.0;6.4;-999.0;4.2;78.46;7.9;1.0;-0.5;eor
27440;2968;2021-01-24 00:00:00+00:00;-999;-999.0;-999.0;3;5.1;4;-999.0;-999;-999.0;5.9;-999.0;1.4;86.75;4.1;0.2;-1.6;eor
27441;2968;2021-01-25 00:00:00+00:00;-999;-999.0;-999.0;3;1.4;4;-999.0;-999;-999.0;5.8;-999.0;1.3;86.0;3.0;0.2;-1.8;eor
27442;2968;2021-01-26 00:00:00+00:00;-999;-999.0;-999.0;3;0.9;4;-999.0;-999;-999.0;6.4;-999.0;3.2;83.29;5.3;1.7;0.4;eor
27443;2968;2021-01-27 00:00:00+00:00;-999;-999.0;-999.0;3;4.6;4;-999.0;-999;-999.0;6.9;-999.0;3.2;88.79;5.2;1.1;0.7;eor
27444;2968;2021-01-28 00:00:00+00:00;-999;-999.0;-999.0;3;29.3;4;-999.0;-999;-999.0;8.6;-999.0;5.4;95.63;6.9;4.1;3.9;eor
27445;2968;2021-01-29 00:00:00+00:00;-999;-999.0;-999.0;3;3.1;4;-999.0;-999;-999.0;9.7;-999.0;8.7;86.04;11.5;6.8;5.6;eor
27446;2968;2021-01-30 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.0;-999.0;3.3;76.38;7.7;1.4;-0.2;eor
27447;2968;2021-01-31 00:00:00+00:00;-999;-999.0;-999.0;3;0.3;4;-999.0;-999;-999.0;4.9;-999.0;1.1;74.46;3.5;-1.5;-3.2;eor
27448;2968;2021-02-01 00:00:00+00:00;-999;-999.0;-999.0;3;0.7;4;-999.0;-999;-999.0;7.3;-999.0;3.8;90.96;5.5;2.1;1.5;eor
27449;2968;2021-02-02 00:00:00+00:00;-999;-999.0;-999.0;3;3.9;4;-999.0;-999;-999.0;9.0;-999.0;6.9;89.04;11.0;3.5;3.4;eor
27450;2968;2021-02-03 00:00:00+00:00;-999;-999.0;-999.0;3;13.3;4;-999.0;-999;-999.0;10.3;-999.0;9.9;84.25;13.2;7.7;7.0;eor
27451;2968;2021-02-04 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.1;-999.0;8.3;74.29;10.9;5.5;2.1;eor
27452;2968;2021-02-05 00:00:00+00:00;-999;-999.0;-999.0;3;0.2;4;-999.0;-999;-999.0;8.8;-999.0;8.7;77.92;11.3;7.2;5.9;eor
27453;2968;2021-02-06 00:00:00+00:00;-999;-999.0;-999.0;3;18.5;4;-999.0;-999;-999.0;8.2;-999.0;6.0;87.17;7.7;2.4;1.8;eor
27454;2968;2021-02-07 00:00:00+00:00;-999;-999.0;-999.0;3;3.9;4;-999.0;-999;-999.0;5.8;-999.0;1.0;88.83;2.5;-1.1;-0.9;eor
27455;2968;2021-02-08 00:00:00+00:00;-999;-999.0;-999.0;3;0.2;4;-999.0;-999;-999.0;3.5;-999.0;-3.6;75.13;-1.0;-5.7;-5.2;eor
27456;2968;2021-02-09 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;2.6;-999.0;-6.4;67.17;-3.5;-8.8;-9.4;eor
27457;2968;2021-02-10 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;2.9;-999.0;-5.5;70.75;-1.6;-10.0;-11.0;eor
27458;2968;2021-02-11 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;3.3;-999.0;-3.5;69.83;1.0;-7.6;-9.2;eor
27459;2968;2021-02-12 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;2.6;-999.0;-4.3;60.29;-0.5;-7.9;-9.6;eor
27460;2968;2021-02-13 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;2.6;-999.0;-3.0;55.0;1.8;-7.1;-9.4;eor
27461;2968;2021-02-14 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;2.8;-999.0;-0.1;47.92;4.9;-5.1;-6.7;eor
27462;2968;2021-02-15 00:00:00+00:00;-999;-999.0;-999.0;3;1.9;4;-999.0;-999;-999.0;4.7;-999.0;2.4;62.75;4.6;0.9;-0.5;eor
27463;2968;2021-02-16 00:00:00+00:00;-999;-999.0;-999.0;3;0.5;4;-999.0;-999;-999.0;8.1;-999.0;7.9;76.71;12.0;4.4;2.8;eor
27464;2968;2021-02-17 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.6;-999.0;9.6;72.38;12.3;7.1;4.9;eor
27465;2968;2021-02-18 00:00:00+00:00;-999;-999.0;-999.0;3;1.9;4;-999.0;-999;-999.0;8.0;-999.0;8.0;75.29;11.0;5.4;3.2;eor
27466;2968;2021-02-19 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.5;-999.0;7.4;73.29;11.8;2.8;-0.3;eor
27467;2968;2021-02-20 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.9;-999.0;11.3;67.79;16.5;6.9;3.9;eor
27468;2968;2021-02-21 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.8;-999.0;13.1;52.92;18.3;8.2;3.0;eor
27469;2968;2021-02-22 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.0;-999.0;11.3;60.29;15.5;6.5;1.4;eor
27470;2968;2021-02-23 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;10.0;-999.0;14.7;59.71;19.7;10.1;6.4;eor
27471;2968;2021-02-24 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;10.6;-999.0;14.7;64.92;20.4;9.7;5.8;eor
27472;2968;2021-02-25 00:00:00+00:00;-999;-999.0;-999.0;3;1.8;4;-999.0;-999;-999.0;9.8;-999.0;13.9;63.46;20.7;9.0;5.5;eor
27473;2968;2021-02-26 00:00:00+00:00;-999;-999.0;-999.0;3;0.7;4;-999.0;-999;-999.0;8.1;-999.0;8.8;71.67;11.8;5.0;2.5;eor
27474;2968;2021-02-27 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.1;-999.0;6.0;76.5;10.9;3.2;0.5;eor
27475;2968;2021-02-28 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.0;-999.0;7.5;68.75;14.1;1.1;-1.1;eor
27476;2968;2021-03-01 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.9;-999.0;6.8;72.17;15.0;0.1;-2.3;eor
27477;2968;2021-03-02 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.8;-999.0;9.3;61.04;17.1;1.0;-1.6;eor
27478;2968;2021-03-03 00:00:00+00:00;-999;-999.0;-999.0;3;0.3;4;-999.0;-999;-999.0;7.8;-999.0;10.4;62.67;17.5;5.8;1.9;eor
27479;2968;2021-03-04 00:00:00+00:00;-999;-999.0;-999.0;3;8.4;4;-999.0;-999;-999.0;8.4;-999.0;5.9;90.0;8.3;3.5;3.0;eor
27480;2968;2021-03-05 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.2;-999.0;3.5;67.42;6.7;-1.0;-3.8;eor
27481;2968;2021-03-06 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;4.3;-999.0;2.4;61.42;8.7;-3.4;-4.6;eor
27482;2968;2021-03-07 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;4.6;-999.0;2.3;65.17;7.8;-3.3;-4.7;eor
27483;2968;2021-03-08 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;6.1;-999.0;3.6;77.58;6.8;1.4;-0.3;eor
27484;2968;2021-03-09 00:00:00+00:00;-999;-999.0;-999.0;3;2.8;4;-999.0;-999;-999.0;7.3;-999.0;4.4;87.67;6.2;2.8;1.7;eor
27485;2968;2021-03-10 00:00:00+00:00;-999;-999.0;-999.0;3;2.1;4;-999.0;-999;-999.0;7.3;-999.0;7.5;72.0;11.6;3.4;1.7;eor
27486;2968;2021-03-11 00:00:00+00:00;-999;-999.0;-999.0;3;3.5;4;-999.0;-999;-999.0;8.2;-999.0;10.3;65.96;15.2;6.4;5.1;eor
27487;2968;2021-03-12 00:00:00+00:00;-999;-999.0;-999.0;3;3.3;4;-999.0;-999;-999.0;7.0;-999.0;7.7;67.46;11.8;5.9;4.5;eor
27488;2968;2021-03-13 00:00:00+00:00;-999;-999.0;-999.0;3;5.7;4;-999.0;-999;-999.0;7.3;-999.0;7.6;70.54;10.2;4.0;3.1;eor
27489;2968;2021-03-14 00:00:00+00:00;-999;-999.0;-999.0;3;8.6;4;-999.0;-999;-999.0;7.1;-999.0;5.7;77.71;9.4;4.0;2.7;eor
27490;2968;2021-03-15 00:00:00+00:00;-999;-999.0;-999.0;3;1.7;4;-999.0;-999;-999.0;7.7;-999.0;6.4;80.88;10.2;4.5;3.5;eor
27491;2968;2021-03-16 00:00:00+00:00;-999;-999.0;-999.0;3;4.6;4;-999.0;-999;-999.0;7.6;-999.0;6.0;81.46;9.1;4.5;3.5;eor
27492;2968;2021-03-17 00:00:00+00:00;-999;-999.0;-999.0;3;0.5;4;-999.0;-999;-999.0;6.5;-999.0;5.1;74.13;7.1;1.3;-1.7;eor
27493;2968;2021-03-18 00:00:00+00:00;-999;-999.0;-999.0;3;3.0;4;-999.0;-999;-999.0;6.5;-999.0;3.6;81.92;7.5;-0.4;-2.2;eor
27494;2968;2021-03-19 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.4;-999.0;4.8;64.5;8.9;1.5;-1.3;eor
27495;2968;2021-03-20 00:00:00+00:00;-999;-999.0;-999.0;3;0.6;4;-999.0;-999;-999.0;4.6;-999.0;4.6;56.63;8.3;0.2;-2.4;eor
27496;2968;2021-03-21 00:00:00+00:00;-999;-999.0;-999.0;3;0.3;4;-999.0;-999;-999.0;7.2;-999.0;6.4;74.79;8.4;4.9;4.0;eor
27497;2968;2021-03-22 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;6.9;-999.0;6.1;73.79;8.0;4.0;3.2;eor
27498;2968;2021-03-23 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.2;-999.0;8.2;67.21;12.9;5.4;2.9;eor
27499;2968;2021-03-24 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.4;-999.0;9.4;64.75;17.8;3.0;1.4;eor
27500;2968;2021-03-25 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.7;-999.0;9.6;73.25;15.2;3.8;1.8;eor
27501;2968;2021-03-26 00:00:00+00:00;-999;-999.0;-999.0;3;1.5;4;-999.0;-999;-999.0;8.2;-999.0;11.7;62.29;16.6;5.7;3.6;eor
27502;2968;2021-03-27 00:00:00+00:00;-999;-999.0;-999.0;3;0.6;4;-999.0;-999;-999.0;6.6;-999.0;8.0;62.29;11.5;4.5;2.5;eor
27503;2968;2021-03-28 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.2;-999.0;10.9;56.83;16.1;6.1;4.2;eor
27504;2968;2021-03-29 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.7;-999.0;14.2;46.08;22.3;6.7;3.5;eor
27505;2968;2021-03-30 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.3;-999.0;14.7;43.75;24.6;4.4;1.6;eor
27506;2968;2021-03-31 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.7;-999.0;17.0;42.21;26.7;7.4;4.1;eor
27507;2968;2021-04-01 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;9.1;-999.0;14.1;57.88;21.5;7.2;5.3;eor
27508;2968;2021-04-02 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.0;-999.0;7.0;69.63;8.9;4.8;4.2;eor
27509;2968;2021-04-03 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.4;-999.0;8.3;59.42;12.8;4.8;3.0;eor
27510;2968;2021-04-04 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.4;-999.0;5.7;70.46;8.2;2.8;1.0;eor
27511;2968;2021-04-05 00:00:00+00:00;-999;-999.0;-999.0;3;5.2;4;-999.0;-999;-999.0;6.1;-999.0;3.4;78.0;7.1;0.4;-1.3;eor
27512;2968;2021-04-06 00:00:00+00:00;-999;-999.0;-999.0;3;2.4;4;-999.0;-999;-999.0;5.8;-999.0;2.3;81.54;6.4;0.3;-0.8;eor
27513;2968;2021-04-07 00:00:00+00:00;-999;-999.0;-999.0;3;3.2;4;-999.0;-999;-999.0;6.1;-999.0;2.4;82.83;5.6;0.1;-1.2;eor
27514;2968;2021-04-08 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.0;-999.0;5.3;58.58;9.5;1.9;0.7;eor
27515;2968;2021-04-09 00:00:00+00:00;-999;-999.0;-999.0;3;3.8;4;-999.0;-999;-999.0;6.6;-999.0;9.4;56.58;15.5;3.5;1.6;eor
27516;2968;2021-04-10 00:00:00+00:00;-999;-999.0;-999.0;3;6.4;4;-999.0;-999;-999.0;10.4;-999.0;9.4;88.0;11.0;7.3;6.3;eor
27517;2968;2021-04-11 00:00:00+00:00;-999;-999.0;-999.0;3;7.7;4;-999.0;-999;-999.0;8.2;-999.0;5.8;87.29;10.3;3.3;1.8;eor
27518;2968;2021-04-12 00:00:00+00:00;-999;-999.0;-999.0;3;2.1;4;-999.0;-999;-999.0;6.3;-999.0;3.2;82.63;7.8;0.0;-1.3;eor
27519;2968;2021-04-13 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.5;-999.0;4.6;68.38;10.3;-1.3;-2.7;eor
27520;2968;2021-04-14 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.6;-999.0;4.1;69.54;9.6;-0.9;-3.0;eor
27521;2968;2021-04-15 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.3;-999.0;5.3;62.17;10.7;-0.8;-2.5;eor
27522;2968;2021-04-16 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.5;-999.0;7.9;53.25;12.6;2.2;-1.1;eor
27523;2968;2021-04-17 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.8;-999.0;8.9;51.04;12.7;3.2;-0.1;eor
27524;2968;2021-04-18 00:00:00+00:00;-999;-999.0;-999.0;3;2.1;4;-999.0;-999;-999.0;7.9;-999.0;9.8;65.08;14.0;5.6;3.5;eor
27525;2968;2021-04-19 00:00:00+00:00;-999;-999.0;-999.0;3;3.8;4;-999.0;-999;-999.0;9.7;-999.0;9.8;81.0;13.9;6.1;4.0;eor
27526;2968;2021-04-20 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.4;-999.0;11.0;67.42;17.9;3.3;1.6;eor
27527;2968;2021-04-21 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.5;-999.0;11.5;64.63;18.2;6.3;4.3;eor
27528;2968;2021-04-22 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;6.1;-999.0;8.2;56.96;13.2;2.3;0.4;eor
27529;2968;2021-04-23 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.3;-999.0;8.7;59.0;15.0;1.8;-0.7;eor
27530;2968;2021-04-24 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.1;-999.0;9.5;53.08;15.5;3.3;0.4;eor
27531;2968;2021-04-25 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;5.6;-999.0;8.0;53.29;13.3;3.8;1.2;eor
27532;2968;2021-04-26 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;4.8;-999.0;9.5;43.96;16.1;1.2;-1.7;eor
27533;2968;2021-04-27 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;4.7;-999.0;11.2;37.33;17.5;4.3;0.5;eor
27534;2968;2021-04-28 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.3;-999.0;14.4;41.0;21.0;3.7;1.1;eor
27535;2968;2021-04-29 00:00:00+00:00;-999;-999.0;-999.0;3;0.2;4;-999.0;-999;-999.0;8.2;-999.0;10.8;63.42;14.7;5.4;3.1;eor
27536;2968;2021-04-30 00:00:00+00:00;-999;-999.0;-999.0;3;0.1;4;-999.0;-999;-999.0;7.7;-999.0;8.6;69.5;13.5;5.3;3.7;eor
27537;2968;2021-05-01 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;7.1;-999.0;10.1;59.88;14.5;5.5;3.3;eor
27538;2968;2021-05-02 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;6.6;-999.0;8.2;62.08;12.0;4.3;1.2;eor
27539;2968;2021-05-03 00:00:00+00:00;-999;-999.0;-999.0;3;1.1;4;-999.0;-999;-999.0;6.1;-999.0;9.8;53.46;14.7;1.4;-0.8;eor
27540;2968;2021-05-04 00:00:00+00:00;-999;-999.0;-999.0;3;0.8;4;-999.0;-999;-999.0;7.6;-999.0;11.2;57.96;15.7;6.9;5.5;eor
27541;2968;2021-05-05 00:00:00+00:00;-999;-999.0;-999.0;3;2.3;4;-999.0;-999;-999.0;7.1;-999.0;8.3;66.04;12.4;4.5;2.9;eor
27542;2968;2021-05-06 00:00:00+00:00;-999;-999.0;-999.0;3;2.9;4;-999.0;-999;-999.0;7.5;-999.0;8.2;71.0;13.2;4.0;1.8;eor
27543;2968;2021-05-07 00:00:00+00:00;-999;-999.0;-999.0;3;5.2;4;-999.0;-999;-999.0;7.5;-999.0;7.7;73.42;13.1;3.6;1.8;eor
27544;2968;2021-05-08 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;8.1;-999.0;11.9;58.92;18.1;3.3;1.4;eor
27545;2968;2021-05-09 00:00:00+00:00;-999;-999.0;-999.0;3;0.7;4;-999.0;-999;-999.0;11.4;-999.0;20.7;48.54;28.4;10.8;7.0;eor
27546;2968;2021-05-10 00:00:00+00:00;-999;-999.0;-999.0;3;1.8;4;-999.0;-999;-999.0;12.1;-999.0;19.2;54.75;22.3;15.1;13.5;eor
27547;2968;2021-05-11 00:00:00+00:00;-999;-999.0;-999.0;3;1.3;4;-999.0;-999;-999.0;14.2;-999.0;14.4;86.63;16.4;11.9;10.4;eor
27548;2968;2021-05-12 00:00:00+00:00;-999;-999.0;-999.0;3;0.5;4;-999.0;-999;-999.0;11.6;-999.0;13.4;76.92;18.7;9.8;7.5;eor
27549;2968;2021-05-13 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;0;-999.0;-999;-999.0;10.5;-999.0;13.6;70.21;20.5;7.6;5.5;eor
27550;2968;2021-05-14 00:00:00+00:00;-999;-999.0;-999.0;3;0.5;4;-999.0;-999;-999.0;10.6;-999.0;13.1;71.92;18.6;9.1;7.4;eor
27551;2968;2021-05-15 00:00:00+00:00;-999;-999.0;-999.0;3;4.9;4;-999.0;-999;-999.0;10.8;-999.0;11.8;78.33;14.9;9.4;7.6;eor
27552;2968;2021-05-16 00:00:00+00:00;-999;-999.0;-999.0;3;6.6;4;-999.0;-999;-999.0;10.6;-999.0;11.8;77.63;17.1;8.6;7.1;eor
27553;2968;2021-05-17 00:00:00+00:00;-999;-999.0;-999.0;3;9.9;4;-999.0;-999;-999.0;11.3;-999.0;11.5;83.0;15.4;8.8;6.4;eor
27554;2968;2021-05-18 00:00:00+00:00;-999;-999.0;-999.0;3;9.8;4;-999.0;-999;-999.0;11.3;-999.0;11.3;84.71;16.5;8.4;7.8;eor
27555;2968;2021-05-19 00:00:00+00:00;-999;-999.0;-999.0;3;2.1;4;-999.0;-999;-999.0;10.8;-999.0;11.9;78.88;17.1;7.8;7.3;eor
27556;2968;2021-05-20 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;10.2;-999.0;13.4;68.83;17.9;9.1;8.7;eor
27557;2968;2021-05-21 00:00:00+00:00;-999;-999.0;-999.0;3;1.3;4;-999.0;-999;-999.0;9.1;-999.0;14.3;56.88;18.8;10.0;8.0;eor
27558;2968;2021-05-22 00:00:00+00:00;-999;-999.0;-999.0;3;1.4;4;-999.0;-999;-999.0;9.6;-999.0;11.5;71.25;13.6;9.3;7.0;eor
27559;2968;2021-05-23 00:00:00+00:00;-999;-999.0;-999.0;3;0.0;4;-999.0;-999;-999.0;8.7;-999.0;12.9;60.38;17.3;9.4;8.7;eor
27560;2968;2021-05-24 00:00:00+00:00;-999;-999.0;-999.0;3;1.5;4;-999.0;-999;-999.0;9.4;-999.0;13.7;60.83;17.1;10.3;8.7;eor
